DATE,TIME,LAT,LON,AWA,AWS,BOD,BSP,BTW,CMG,COG,CTS,DEP,DFT,DMG,DST,DTW,HDC,LOG,RDR,HEL,PIT,SET,SOG,TBS,TEMP,TWA,TWD,TWS,VAR,VMG,WCV,XTE,GWD
,40935,49.2324,8.38075,-30.5859,1.1,,0,,359.989,50.7843,,,0.01,0,,,339.565,248.22,-0.00549316,,,53.3606,0,,15,-30.7617,308.804,1.09,0,0,,,329.414
,40936,49.2324,8.38075,-28.0811,1.1,,0,,359.989,50.7843,,,0.01,0,,,339.565,248.22,-0.00549316,,,53.3606,0,,15,-30.7617,308.804,1.09,0,0,,,331.919
,40936,49.2324,8.38075,-20.061,1.1,,0,,359.989,50.7843,,,0,0,,,340.477,248.22,-0.00549316,,,89.9945,0,,15,-20.2423,320.235,1.09,0,0,,,339.939
,40937,49.2324,8.38075,-20.061,1.1,,0,,359.989,50.7843,,,0,0,,,340.631,248.22,-0.00549316,,,89.9945,0,,15,-20.2423,320.389,1.09,0,0,,,339.939
,40938,49.2324,8.38075,-16.4795,1.3,,0,,359.989,49.6802,,,0,0,,,340.208,248.22,-0.00549316,,,89.9945,0,,15,-16.6003,323.608,1.29,0,0,,,343.521
,40939,49.2324,8.38075,-21.8738,1.7,,0,,359.989,49.6802,,,0,0,,,340.994,248.22,-0.00549316,,,89.9945,0,,15,-22.1594,318.834,1.69,0,0,,,350.436
,40940,49.2324,8.38075,-18.5944,1.7,,0,,359.989,48.8232,,,0,0,,,340.774,248.22,-0.00549316,,,89.9945,0,,15,-18.9514,321.823,1.69,0,0,,,341.406
,40941,49.2324,8.38075,-27.6581,1.8,,0,,359.989,48.8232,,,0,0,,,341.125,248.22,-0.00549316,,,89.9945,0,,15,-27.8229,313.303,1.79,0,0,,,349.371
,40942,49.2324,8.38075,9.55261,2,,0,,359.989,47.7686,,,0,0,,,340.939,248.22,-0.00549316,,,89.9945,0,,15,9.49768,350.436,1.99,0,0,,,9.55261
,40943,49.2324,8.38075,5.93811,1.7,,0,,359.989,47.7686,,,0,0,,,340.483,248.22,-0.00549316,,,89.9945,0,,15,5.73486,346.218,1.69,0,0,,,5.93811
,40944,49.2324,8.38075,16.8036,1.7,,0,,359.989,46.626,,,0,0,,,340.966,248.22,-0.00549316,,,89.9945,0,,15,16.8146,357.781,1.69,0,0,,,358.786
,40945,49.2324,8.38075,-9.65149,1.5,,0,,359.989,46.626,,,0,0,,,340.703,248.22,-0.00549316,,,89.9945,0,,15,-10.0195,330.683,1.49,0,0,,,350.349
,40946,49.2324,8.38075,-16.2872,1.3,,0,,359.989,46.1591,,,0,0,,,341.016,248.22,-0.00549316,,,89.9945,0,,15,-16.6003,324.415,1.29,0,0,,,340.961
,40947,49.2324,8.38075,-11.1017,1.5,,0,,359.989,46.1591,,,0,0,,,340.917,248.22,-0.00549316,,,89.9945,0,,15,-11.1511,329.766,1.49,0,0,,,348.898
,40948,49.2324,8.38075,4.6582,1.8,,0,,359.989,45.8405,,,0,0,,,340.653,248.22,-0.00549316,,,89.9945,0,,15,4.46594,345.119,1.79,0,0,,,4.6582
,40949,49.2324,8.38075,-23.3789,2.3,,0,,359.989,45.8405,,,0,0,,,340.532,248.22,-0.00549316,,,89.9945,0,,15,-23.6591,316.873,2.29,0,0,,,332.54
,40950,49.2324,8.38075,-20.506,2.5,,0,,359.989,45.39,,,0,0,,,340.884,248.22,-0.00549316,,,89.9945,0,,15,-20.6818,320.202,2.49,0,0,,,339.494
,40951,49.2324,8.38075,-22.5989,2.8,,0,,359.989,45.39,,,0,0,,,340.889,248.22,-0.00549316,,,89.9945,0,,15,-22.6978,318.192,2.79,0,0,,,340.889
,40952,49.2324,8.38075,-17.644,2.7,,0,,359.989,45.1978,,,0,0,,,340.686,248.22,-0.00549316,,,89.9945,0,,15,-17.688,322.998,2.69,0,0,,,342.356
,40953,49.2324,8.38075,-25.0763,2.7,,0,,359.989,45.1978,,,0,0,,,340.955,248.22,-0.00549316,,,89.9945,0,,15,-25.2136,315.742,2.69,0,0,,,334.924
,40954,49.2324,8.38075,-26.889,2.2,,0,,359.989,45.1044,,,0,0,,,340.609,248.22,-0.00549316,,,89.9945,0,,15,-27.0154,313.594,2.2,0,0,,,333.111
,40955,49.2324,8.38075,7.17407,1.5,,0,,359.989,45.1044,,,0,0,,,339.933,248.22,-0.00549316,,,89.9945,0,,15,6.92688,346.86,1.49,0,0,,,7.17407
,40956,49.2324,8.38075,-16.474,2,,0,,359.989,45.1868,,,0,0,,,340.329,248.22,-0.00549316,,,89.9945,0,,15,-16.6003,323.729,1.99,0,0,,,343.663
,40957,49.2324,8.38075,-11.217,2.2,,0,,359.989,45.1868,,,0,0,,,339.807,248.22,-0.00549316,,,89.9945,0,,15,-11.2994,328.508,2.19,0,0,,,348.783
,40958,49.2324,8.38075,-14.5679,2,,0,,359.989,45.4779,,,0,0,,,339.681,248.22,-0.00549316,,,89.9945,0.02,,15,-14.7876,324.893,1.99,0,0,,,345.432
,40960,49.2324,8.38075,-14.6777,2,,0,,359.989,45.4779,,,0,0,,,339.659,248.22,-0.00549316,,,89.9945,0.02,,15,-14.7876,324.871,1.99,0,0,,,345.322
,40961,49.2324,8.38075,-16.6937,1.8,,0,,359.989,45.824,,,0,0,,,339.78,248.22,-0.00549316,,,45.4065,0.01,,15,-16.8091,322.971,1.79,0,0,,,343.306
,40962,49.2324,8.38075,-17.9132,1.8,,0,,359.989,45.824,,,0,0,,,340.142,248.22,-0.00549316,,,45.4065,0.01,,15,-18.1165,322.026,1.79,0,0,,,342.087
,40963,49.2324,8.38075,-15.1776,1.7,,0,,359.989,45.9943,,,0.01,0,,,340.329,248.22,-0.00549316,,,45.5713,0.03,,15,-15.4138,324.915,1.69,0,0,,,344.822
,40964,49.2324,8.38075,-14.837,1.5,,0,,359.989,45.9943,,,0.01,0,,,340.043,248.22,-0.00549316,,,45.5713,0.03,,15,-15.1392,324.904,1.49,0,0,,,345.163
