DATE,TIME,LAT,LON,AWA,AWS,BOD,BSP,BTW,CMG,COG,CTS,DEP,DFT,DMG,DST,DTW,HDC,LOG,RDR,HEL,PIT,SET,SOG,TBS,TEMP,TWA,TWD,TWS,VAR,VMG,WCV,XTE,GWD
,54991,49.0539,8.30228,-5.37781,1.1,,0,,359.989,11.6565,,,0,0,,,45.8295,199.89,-0.00549316,,,11.9696,0,,16,-5.75134,40.0781,1.09,0,0,,,354.622
,54991,49.0539,8.30227,-11.3104,1.1,,0,,359.989,11.6565,,,0,0,,,46.2469,199.89,-0.00549316,,,11.9696,0,,16,-11.6071,34.6399,1.09,0,0,,,348.69
,54992,49.0539,8.30227,-11.0138,1.3,,0,,359.989,11.6565,,,0,0,,,47.0544,199.89,-0.00549316,,,89.9945,0,,16,-11.1237,35.9308,1.29,0,0,,,348.986
,54993,49.0539,8.30227,-7.93213,1.3,,0,,359.989,11.618,,,0,0,,,46.582,199.89,-0.00549316,,,89.9945,0,,16,-7.99805,38.584,1.29,0,0,,,352.068
,54994,49.0539,8.30227,-11.7499,1.3,,0,,359.989,11.618,,,0,0,,,46.0876,199.89,-0.00549316,,,89.9945,0,,16,-11.9861,34.1016,1.29,0,0,,,348.25
,54995,49.0539,8.30227,-4.27368,1.3,,0,,359.989,11.0028,,,0,0,,,45.9503,199.89,-0.00549316,,,89.9945,0.02,,16,-4.42749,41.5228,1.29,0,0,,,355.726
,54996,49.0539,8.30227,-4.59778,1.5,,0,,359.989,11.0028,,,0.01,0,,,45.9119,199.89,-0.00549316,,,11.5027,0.02,,16,-4.97681,40.9351,1.49,0,0,,,355.402
,54997,49.0539,8.30227,2.18079,1.3,,0,,359.989,10.0525,,,0.01,0,,,45.8844,199.89,-0.00549316,,,11.5027,0.04,,16,1.7688,47.6532,1.29,0,0,,,2.18079
,54998,49.0539,8.30227,1.90063,1.5,,0,,359.989,10.0525,,,0.02,0,,,46.1591,199.89,-0.00549316,,,11.0358,0.04,,16,1.53259,47.6917,1.49,0,0,,,1.90063
,54999,49.0539,8.30227,23.4723,1.3,,0,,359.989,9.15161,,,0.02,0,,,45.7306,199.89,-0.00549316,,,11.0358,0.02,,16,23.1866,68.9172,1.29,0,0,,,23.4723
,55000,49.0539,8.30227,36.0461,1.3,,0,,359.989,9.15161,,,0.02,0,,,45.2032,199.89,-0.00549316,,,10.3876,0.02,,16,36.1395,81.3428,1.28,0,0,,,36.0461
