DATE,TIME,LAT,LON,AWA,AWS,BOD,BSP,BTW,CMG,COG,CTS,DEP,DFT,DMG,DST,DTW,HDC,LOG,RDR,HEL,PIT,SET,SOG,TBS,TEMP,TWA,TWD,TWS,VAR,VMG,WCV,XTE,GWD
,31866,49.0539,8.30233,-13.1012,0.6,,0,,359.989,243.798,,,0.02,0,,,46.7908,208.07,-0.00549316,,,244.083,0.03,,15,-13.5626,33.2281,0.59,0,0,,,346.899
,31866,49.0539,8.30233,-13.1012,0.6,,0,,359.989,243.798,,,0.02,0,,,47.0544,208.07,-0.00549316,,,244.083,0.03,,15,-13.5626,33.4918,0.59,0,0,,,345.613
,31866,49.0539,8.30233,-14.3866,0.6,,0,,359.989,243.798,,,0.02,0,,,47.0544,208.07,-0.00549316,,,244.083,0.03,,15,-14.491,32.3987,0.59,0,0,,,345.613
,31866,49.0539,8.30233,-14.3866,0.6,,0,,359.989,243.798,,,0.02,0,,,46.8896,208.07,-0.00549316,,,244.083,0.03,,15,-14.491,32.3987,0.59,0,0,,,345.613
,31876,49.0539,8.30232,-15.7983,0.1,,0,,359.989,255.877,,,0.14,0,,,46.5765,208.07,-0.00549316,,,252.664,0.12,,15,-18.4186,28.158,0.09,0,0,,,344.202
,31877,49.0539,8.30232,-15.7983,0.1,,0,,359.989,255.877,,,0.14,0,,,46.8182,208.07,-0.00549316,,,252.664,0.12,,15,-18.4186,28.3997,0.09,0,0,,,344.202
,31877,49.0539,8.30232,-15.7983,0.1,,0,,359.989,255.877,,,0.14,0,,,47.2412,208.07,-0.00549316,,,252.664,0.12,,15,-18.4186,28.8226,0.09,0,0,,,344.202
,31877,49.0539,8.30232,-15.7983,0.1,,0,,359.989,255.877,,,0.13,0,,,47.3346,208.07,-0.00549316,,,254.064,0.12,,15,-18.4186,28.916,0.09,0,0,,,344.202
,31878,49.0539,8.30232,-15.7983,0.1,,0,,359.989,255.877,,,0.13,0,,,46.8951,208.07,-0.00549316,,,254.064,0.12,,15,-18.4186,28.8446,0.09,0,0,,,344.202
,31878,49.0539,8.30232,-15.7983,0.1,,0,,359.989,255.877,,,0.13,0,,,46.8567,208.07,-0.00549316,,,254.064,0.12,,15,-18.4186,28.4381,0.09,0,0,,,344.202
