DATE,TIME,LAT,LON,AWA,AWS,BOD,BSP,BTW,CMG,COG,CTS,DEP,DFT,DMG,DST,DTW,HDC,LOG,RDR,HEL,PIT,SET,SOG,TBS,TEMP,TWA,TWD,TWS,VAR,VMG,WCV,XTE,GWD
,37035,49.054,8.30232,-48.9606,1.1,,0,,359.989,265.507,,,0,0,,,50.9052,227.17,-0.00549316,,,89.9945,0,,18,-49.0649,1.84021,1.09,0,0,,,311.039
,37035,49.054,8.30232,-49.8615,1.3,,0,,359.989,265.507,,,0,0,,,50.8667,227.17,-0.00549316,,,89.9945,0,,18,-50.3229,0.543823,1.29,0,0,,,310.139
,37036,49.054,8.30232,-50.3833,1.3,,0,,359.989,265.507,,,0,0,,,50.8282,227.17,-0.00549316,,,89.9945,0,,18,-50.9326,359.896,1.3,0,0,,,309.617
,37037,49.054,8.30232,-50.993,1.1,,0,,359.989,265.386,,,0,0,,,50.7733,227.17,-0.00549316,,,89.9945,0,,18,-51.2677,359.506,1.1,0,0,,,309.007
,37038,49.054,8.30232,-48.0377,1.1,,0,,359.989,265.386,,,0,0,,,50.8173,227.17,-0.00549316,,,89.9945,0,,18,-48.3344,2.48291,1.09,0,0,,,312.539
,37039,49.054,8.30232,-47.8674,1.1,,0,,359.989,265.21,,,0,0,,,50.7953,227.17,-0.00549316,,,89.9945,0,,18,-48.3344,2.46094,1.09,0,0,,,312.133
,37040,49.054,8.30232,-48.0103,1.1,,0,,359.989,265.21,,,0,0,,,50.8063,227.17,-0.00549316,,,89.9945,0,,18,-48.3344,2.47192,1.09,0,0,,,311.99
,37041,49.054,8.30232,-46.2744,1.1,,0,,359.989,264.705,,,0,0,,,50.5646,227.17,-0.00549316,,,89.9945,0,,18,-46.8457,3.71887,1.09,0,0,,,313.726
,37042,49.054,8.30232,-43.2587,1.1,,0,,359.989,264.705,,,0,0,,,50.647,227.17,-0.00549316,,,89.9945,0,,18,-43.5223,7.12463,1.1,0,0,,,316.741
,37043,49.054,8.30232,-42.583,1.1,,0,,359.989,263.947,,,0,0,,,50.3888,227.17,-0.00549316,,,89.9945,0.05,,18,-43.1543,7.2345,1.09,0,0,,,317.417
,37044,49.054,8.30232,-38.9246,1.1,,0,,359.989,263.947,,,0.01,0,,,50.4382,227.17,-0.00549316,,,264.869,0.05,,18,-39.4629,10.9753,1.1,0,0,,,324.756
,37045,49.0539,8.30232,-30.097,1.1,,0,,359.989,263.26,,,0.01,0,,,49.1858,227.17,-0.00549316,,,264.869,0.05,,18,-30.4926,18.6932,1.1,0,0,,,329.903
,37046,49.0539,8.30232,-30.1025,1.3,,0,,359.989,263.26,,,0.03,0,,,49.0485,227.17,-0.00549316,,,264.375,0.05,,18,-30.4871,18.5614,1.3,0,0,,,334.479
,37047,49.0539,8.30232,-7.19055,1.3,,0,,359.989,262.458,,,0.03,0,,,49.422,227.17,-0.00549316,,,264.375,0.07,,18,-7.55859,41.8634,1.29,0,0,,,352.809
,37048,49.0539,8.30232,-9.66797,1.1,,0,,359.989,262.458,,,0.03,0,,,49.3341,227.17,-0.00549316,,,263.787,0.07,,18,-9.97009,39.364,1.09,0,0,,,339.692
,37049,49.0539,8.30232,-17.5397,1.3,,0,,359.989,260.068,,,0.03,0,,,48.988,227.17,-0.00549316,,,263.787,0.11,,18,-18.0011,30.9869,1.29,0,0,,,342.46
,37050,49.0539,8.30232,-27.0428,1.1,,0,,359.989,260.068,,,0.06,0,,,49.0979,227.17,-0.00549316,,,262.831,0.11,,18,-27.2516,21.8463,1.09,0,0,,,332.957
,37051,49.0539,8.30232,-41.8085,1.1,,0,,359.989,256.624,,,0.06,0,,,49.9054,227.17,-0.00549316,,,262.831,0.11,,18,-42.3962,7.50916,1.09,0,0,,,318.192
,37052,49.0539,8.30232,-33.3929,1.1,,0,,359.989,256.624,,,0.08,0,,,49.455,227.17,-0.00549316,,,261.112,0.11,,18,-33.8159,15.639,1.09,0,0,,,326.607
,37053,49.0539,8.30232,-31.2122,1.3,,0,,359.989,253.905,,,0.08,0,,,49.422,227.17,-0.00549316,,,261.112,0.1,,18,-31.4758,17.9462,1.3,0,0,,,328.788
