DATE,TIME,LAT,LON,AWA,AWS,BOD,BSP,BTW,CMG,COG,CTS,DEP,DFT,DMG,DST,DTW,HDC,LOG,RDR,HEL,PIT,SET,SOG,TBS,TEMP,TWA,TWD,TWS,VAR,VMG,WCV,XTE,GWD
,39029,49.0539,8.30225,45.7196,0.3,,0,,359.989,345.58,,,0.31,0,,,22.467,191.63,-0.00549316,,,343.13,0.29,,15,46.4117,68.8788,0.29,0,0,,,45.7196
,39029,49.0539,8.30225,45.7196,0.3,,0,,359.989,345.58,,,0.31,0,,,22.2363,191.63,-0.00549316,,,343.13,0.29,,15,46.4117,68.6481,0.29,0,0,,,45.7196
,39029,49.0539,8.30225,45.7196,0.3,,0,,359.989,345.58,,,0.31,0,,,22.2144,191.63,-0.00549316,,,343.13,0.29,,15,46.4117,68.6261,0.29,0,0,,,45.7196
,39029,49.0539,8.30225,45.7196,0.3,,0,,359.989,345.58,,,0.31,0,,,22.1649,191.63,-0.00549316,,,343.13,0.29,,15,32.6019,54.7668,0.59,0,0,,,45.7196
,39030,49.0539,8.30225,32.5745,0.6,,0,,359.989,345.58,,,0.31,0,,,22.0551,191.63,-0.00549316,,,343.13,0.29,,15,32.6019,54.657,0.59,0,0,,,32.5745
,39030,49.0539,8.30225,32.5745,0.6,,0,,359.989,345.58,,,0.3,0,,,21.9232,191.63,-0.00549316,,,344.064,0.29,,15,32.6019,54.5251,0.59,0,0,,,32.5745
,39032,49.0539,8.30225,35.9033,0.8,,0,,359.989,346.091,,,0.28,0,,,22.066,191.63,-0.00549316,,,344.844,0.25,,15,35.6891,57.7551,0.78,0,0,,,35.9033
,39033,49.0539,8.30225,23.269,0.8,,0,,359.989,346.465,,,0.28,0,,,21.8738,191.63,-0.00549316,,,344.844,0.23,,15,22.9944,44.8297,0.79,0,0,,,23.269
,39033,49.0539,8.30225,23.269,0.8,,0,,359.989,346.465,,,0.28,0,,,21.698,191.63,-0.00549316,,,344.844,0.23,,15,22.9944,44.6924,0.79,0,0,,,23.269
,39034,49.0539,8.30225,20.2478,0.8,,0,,359.989,346.465,,,0.25,0,,,21.5002,191.63,-0.00549316,,,345.449,0.23,,15,24.9994,46.4996,0.99,0,0,,,25.1862
,39035,49.0539,8.30225,30.8112,1,,0,,359.989,346.745,,,0.25,0,,,22.4286,191.63,-0.00549316,,,345.449,0.21,,15,30.943,53.3716,0.99,0,0,,,30.8112
,39036,49.0539,8.30225,29.5807,1,,0,,359.989,346.745,,,0.24,0,,,23.4943,191.63,-0.00549316,,,345.938,0.21,,15,25.7684,49.2627,0.98,0,0,,,25.73
