DATE,TIME,LAT,LON,AWA,AWS,BOD,BSP,BTW,CMG,COG,CTS,DEP,DFT,DMG,DST,DTW,HDC,LOG,RDR,HEL,PIT,SET,SOG,TBS,TEMP,TWA,TWD,TWS,VAR,VMG,WCV,XTE,GWD
,40508,49.0539,8.30227,-46.0767,2.7,,0,,359.989,195.787,,,0.01,0,,,46.3074,199.31,-0.00549316,,,196.787,0,,15,-46.214,0.0933838,2.7,0,0,,,313.923
,40508,49.0539,8.30227,-46.0767,2.7,,0,,359.989,195.787,,,0.01,0,,,46.17,199.31,-0.00549316,,,196.787,0,,15,-46.214,359.956,2.7,0,0,,,311.116
,40508,49.0539,8.30227,-48.8837,2.7,,0,,359.989,195.787,,,0.01,0,,,46.2909,199.31,-0.00549316,,,196.787,0,,15,-49.5319,356.759,2.69,0,0,,,311.116
,40510,49.0539,8.30227,-47.016,2.5,,0,,359.989,195.32,,,0,0,,,46.637,199.31,-0.00549316,,,196.403,0,,15,-47.774,358.863,2.49,0,0,,,312.984
,40511,49.0539,8.30227,-51.6797,2.5,,0,,359.989,195.32,,,0,0,,,46.7743,199.31,-0.00549316,,,196.403,0,,15,-51.861,354.913,2.49,0,0,,,308.32
,40511,49.0539,8.30227,-51.6797,2.5,,0,,359.989,195.32,,,0,0,,,46.9281,199.31,-0.00549316,,,89.9945,0,,15,-51.861,355.067,2.49,0,0,,,308.32
,40512,49.0539,8.30227,-45.423,2.5,,0,,359.989,194.54,,,0,0,,,47.1204,199.31,-0.00549316,,,89.9945,0.03,,15,-45.7196,1.40076,2.3,0,0,,,314.467
,40514,49.0539,8.30227,-42.5555,2.2,,0,,359.989,194.54,,,0,0,,,46.7688,199.31,-0.00549316,,,89.9945,0.03,,15,-42.2205,4.54834,2.2,0,0,,,317.9
,40515,49.0539,8.30227,-50.7129,2,,0,,359.989,193.354,,,0,0,,,46.4172,199.31,-0.00549316,,,195.48,0.02,,15,-50.8942,355.523,1.99,0,0,,,309.287
,40516,49.0539,8.30227,-61.4795,2,,0,,359.989,193.354,,,0,0,,,46.2799,199.31,-0.00549316,,,195.48,0.02,,15,-59.9908,346.289,1.99,0,0,,,300.366
,40517,49.0539,8.30227,-60.9027,1.8,,0,,359.989,193.002,,,0.02,0,,,46.7029,199.31,-0.00549316,,,194.722,0.03,,15,-60.0348,346.668,1.8,0,0,,,300.042
,40518,49.0539,8.30227,-55.7062,1.8,,0,,359.989,193.002,,,0.02,0,,,46.3348,199.31,-0.00549316,,,194.722,0.03,,15,-55.882,350.453,1.8,0,0,,,304.294
,40519,49.0539,8.30228,-55.8105,1.8,,0,,359.989,192.777,,,0.02,0,,,46.5216,199.31,-0.00549316,,,194.063,0.02,,15,-55.882,350.64,1.8,0,0,,,304.189
,40520,49.0539,8.30228,-73.4985,1.8,,0,,359.989,192.777,,,0.02,0,,,46.6754,199.31,-0.00549316,,,193.563,0.02,,15,-73.5919,333.083,1.8,0,0,,,286.501
,40521,49.0539,8.30227,-70.9222,1.8,,0,,359.989,192.761,,,0.02,0,,,46.9116,199.31,-0.00549316,,,193.563,0.01,,15,-52.6959,354.216,1.79,0,0,,,307.436
,40522,49.0539,8.30227,-60.282,1.8,,0,,359.989,192.761,,,0.02,0,,,46.8787,199.31,-0.00549316,,,193.244,0.01,,15,-60.4633,346.415,1.8,0,0,,,299.718
,40523,49.0539,8.30227,-65.6158,1.8,,0,,359.989,192.942,,,0.02,0,,,46.6205,199.31,-0.00549316,,,193.244,0.01,,15,-65.4071,341.213,1.7,0,0,,,294.895
,40524,49.0539,8.30227,-55.9534,1.7,,0,,359.989,192.942,,,0,0,,,46.8842,199.31,-0.00549316,,,193.101,0.01,,15,-53.6792,353.205,1.5,0,0,,,306.766
,40525,49.0539,8.30225,-47.9553,1.5,,0,,359.989,193.343,,,0,0,,,46.1096,199.31,-0.00549316,,,193.101,0,,15,-24.4885,21.6211,1.49,0,0,,,335.967
