DATE,TIME,LAT,LON,AWA,AWS,BOD,BSP,BTW,CMG,COG,CTS,DEP,DFT,DMG,DST,DTW,HDC,LOG,RDR,HEL,PIT,SET,SOG,TBS,TEMP,TWA,TWD,TWS,VAR,VMG,WCV,XTE,GWD
,59145,49.054,8.30238,-133.055,1.7,,0,,359.989,31.8054,,,0.03,0,,,62.7869,238.28,-0.00549316,,,35.1068,0.02,,22,-132.852,289.935,1.7,0,0,,,226.945
,59146,49.054,8.30243,-128.947,1.7,,0,,359.989,31.8054,,,0.03,0,,,62.7045,238.28,-0.00549316,,,35.1068,0.02,,22,-131.188,291.517,1.7,0,0,,,231.053
,59147,49.054,8.30243,-128.947,1.7,,0,,359.989,31.8054,,,0.03,0,,,62.7869,238.28,-0.00549316,,,33.9807,0.02,,22,-128.809,293.978,1.7,0,0,,,226.626
,59148,49.054,8.30243,-139.691,1.7,,0,,359.989,30.52,,,0.03,0,,,62.699,238.28,-0.00549316,,,33.9807,0.05,,22,-139.779,282.92,1.7,0,0,,,220.309
,59149,49.054,8.30243,-135.28,1.7,,0,,359.989,30.52,,,0.03,0,,,62.7484,238.28,-0.00549316,,,32.8711,0.05,,22,-135.247,287.501,1.7,0,0,,,224.72
,59150,49.054,8.30243,-134.632,1.7,,0,,359.989,28.5425,,,0.03,0,,,62.4847,238.28,-0.00549316,,,32.8711,0.07,,22,-134.753,287.732,1.7,0,0,,,225.368
,59151,49.054,8.30243,-136.313,1.5,,0,,359.989,28.5425,,,0.04,0,,,62.309,238.28,-0.00549316,,,31.5747,0.07,,22,-136.357,285.952,1.5,0,0,,,223.687
,59152,49.054,8.30243,-136.681,1.5,,0,,359.989,26.3617,,,0.04,0,,,62.4957,238.28,-0.00549316,,,31.5747,0.06,,22,-136.884,285.612,1.5,0,0,,,223.319
,59153,49.054,8.30243,-136.763,1.5,,0,,359.989,26.3617,,,0.05,0,,,62.2156,238.28,-0.00549316,,,29.9652,0.06,,22,-136.884,285.331,1.5,0,0,,,223.489
,59154,49.054,8.30243,-136.56,1.3,,0,,359.989,24.8236,,,0.05,0,,,62.666,238.28,-0.00549316,,,29.9652,0.03,,22,-136.56,286.106,1.3,0,0,,,223.44
,59155,49.054,8.30243,-136.049,1.3,,0,,359.989,24.8236,,,0.04,0,,,62.8528,238.28,-0.00549316,,,28.2458,0.03,,22,-135.945,286.908,1.3,0,0,,,223.951
,59156,49.054,8.30242,-126.475,1.3,,0,,359.989,24.6698,,,0.04,0,,,62.5507,238.28,-0.00549316,,,28.2458,0.04,,22,-126.595,295.955,1.3,0,0,,,233.525
,59157,49.054,8.30242,-129.364,1.3,,0,,359.989,24.6698,,,0.04,0,,,62.6495,238.28,-0.00549316,,,26.8341,0.04,,22,-129.402,293.247,1.3,0,0,,,230.636
,59158,49.054,8.30242,-129.023,1.1,,0,,359.989,23.313,,,0.04,0,,,62.6331,238.28,-0.00549316,,,26.8341,0.07,,22,-129.139,293.494,1.1,0,0,,,230.977
