DATE,TIME,LAT,LON,AWA,AWS,BOD,BSP,BTW,CMG,COG,CTS,DEP,DFT,DMG,DST,DTW,HDC,LOG,RDR,HEL,PIT,SET,SOG,TBS,TEMP,TWA,TWD,TWS,VAR,VMG,WCV,XTE,GWD
,36586,49.0653,8.31003,,,,0,,359.989,218.606,,,0.05,0,,,78.2391,237.63,-0.00549316,,,212.926,0.01,,22,,,,0,,,,
,36586,49.0653,8.31003,,,,0,,359.989,218.606,,,0.05,0,,,78.2391,237.63,-0.00549316,,,212.926,0.01,,22,,,,0,,,,
,36587,49.0653,8.31003,,,,0,,359.989,218.606,,,0.05,0,,,78.4094,237.63,-0.00549316,,,212.926,0.01,,22,,,,0,,,,
,36588,49.0653,8.31003,,,,0,,359.989,218.606,,,0.03,0,,,78.3929,237.63,-0.00549316,,,215.085,0.01,,22,,,,0,,,,
,36589,49.0653,8.31003,,,,0,,359.989,220.166,,,0.03,0,,,78.5028,237.63,-0.00549316,,,215.085,0.03,,22,,,,0,,,,
,36590,49.0653,8.31003,,,,0,,359.989,220.166,,,0.03,0,,,78.2831,237.63,-0.00549316,,,217.007,0.03,,22,,,,0,,,,
,36591,49.0653,8.31003,,,,0,,359.989,222.072,,,0.03,0,,,77.9645,237.63,-0.00549316,,,217.007,0.09,,21,,,,0,,,,
,36592,49.0653,8.31003,,,,0,,359.989,224.89,,,0.04,0,,,77.8436,237.63,-0.00549316,,,218.897,0.21,,22,,,,0,,,,
,36593,49.0653,8.31002,,,,0,,359.989,224.89,,,0.04,0,,,77.8271,237.63,-0.00549316,,,218.897,0.21,,21,,,,0,,,,
,36594,49.0653,8.31002,,,,0,,359.989,224.89,,,0.11,0,,,78.1403,237.63,-0.00549316,,,221.083,0.21,,22,,,,0,,,,
,36595,49.0653,8.31002,,,,0,,359.989,228.774,,,0.11,0,,,78.1018,237.63,-0.00549316,,,221.083,0.27,,22,,,,0,,,,
,36596,49.0653,8.31002,,,,0,,359.989,228.774,,,0.16,0,,,77.981,237.63,-0.00549316,,,223.693,0.27,,22,,,,0,,,,
,36597,49.0653,8.31,,,,0,,359.989,232.652,,,0.16,0,,,78.349,237.63,-0.00549316,,,223.693,0.31,,22,,,,0,,,,
,36598,49.0653,8.31,,,,0,,359.989,232.652,,,0.22,0,,,78.9807,237.63,-0.00549316,,,226.813,0.31,,22,,,,0,,,,
,36599,49.0653,8.31,,,,0,,359.989,236.794,,,0.22,0,,,78.9807,237.63,-0.00549316,,,226.813,0.3,,22,,,,0,,,,
,36600,49.0653,8.31,,,,0,,359.989,236.794,,,0.25,0,,,79.3323,237.63,-0.00549316,,,230.312,0.3,,22,,,,0,,,,
,36601,49.0653,8.30998,,,,0,,359.989,241.595,,,0.25,0,,,79.7113,237.63,-0.00549316,,,230.312,0.39,,22,,,,0,,,,
,36602,49.0653,8.30998,,,,0,,359.989,241.595,,,0.3,0,,,79.7443,237.63,-0.00549316,,,234.25,0.39,,22,,,,0,,,,
,36603,49.0653,8.30997,,,,0,,359.989,246.352,,,0.3,0,,,80.2991,237.63,-0.00549316,,,234.25,0.48,,22,,,,0,,,,
,36604,49.0653,8.30997,,,,0,,359.989,246.352,,,0.35,0,,,79.964,237.63,-0.00549316,,,238.53,0.48,,22,,,,0,,,,
,36605,49.0653,8.30997,,,,0,,359.989,250.79,,,0.35,0,,,80.1288,237.63,-0.00549316,,,238.53,0.59,,22,,,,0,,,,
,36606,49.0653,8.30997,,,,0,,359.989,250.79,,,0.43,0,,,80.4749,237.63,-0.00549316,,,242.693,0.59,,22,,,,0,,,,
,36607,49.0653,8.30995,,,,0,,359.989,254.614,,,0.43,0,,,80.7385,237.63,-0.00549316,,,242.693,0.68,,22,,,,0,,,,
,36608,49.0653,8.30995,,,,0,,359.989,254.614,,,0.52,0,,,80.5188,237.63,-0.00549316,,,246.83,0.68,,22,,,,0,,,,
,36609,49.0653,8.30995,127.139,0.1,,0,,359.989,257.399,,,0.52,0,,,80.8319,237.63,-0.00549316,,,246.83,0.76,,22,135,215.832,0.09,0,0,,,127.139
,36610,49.0653,8.30995,127.139,0.1,,0,,359.989,257.399,,,0.59,0,,,81.1835,237.63,-0.00549316,,,250.604,0.76,,22,135,216.183,0.09,0,0,,,127.139
,36611,49.0653,8.30993,126.194,0.3,,0,,359.989,259.492,,,0.59,0,,,81.2769,237.63,-0.00549316,,,250.604,0.82,,22,126.87,208.147,0.3,0,0,,,126.194
,36612,49.0653,8.30993,127.123,0.5,,0,,359.989,259.492,,,0.68,0,,,81.1945,237.63,-0.00549316,,,253.823,0.82,,22,128.463,209.658,0.49,0,0,,,127.123
,36613,49.0653,8.30993,127.123,0.5,,0,,359.989,260.717,,,0.68,0,,,81.3153,237.63,-0.00549316,,,253.823,0.92,,22,129.359,210.674,0.5,0,0,,,128.54
,36614,49.0653,8.30993,128.54,0.5,,0,,359.989,260.717,,,0.75,0,,,81.7657,237.63,-0.00549316,,,256.393,0.92,,22,130.084,211.849,0.49,0,0,,,129.391
,36615,49.0653,8.30992,129.391,0.5,,0,,359.989,261.244,,,0.84,0,,,81.4252,237.63,-0.00549316,,,258.228,1,,22,130.084,211.509,0.49,0,0,,,129.391
,36617,49.0653,8.30992,129.705,0.5,,0,,359.989,261.244,,,0.84,0,,,81.5295,237.63,-0.00549316,,,258.228,1,,22,130.908,212.437,0.59,0,0,,,129.705
,36618,49.0653,8.3099,130.045,0.6,,0,,359.989,261.464,,,0.92,0,,,81.4417,237.63,-0.00549316,,,259.486,1.07,,22,130.908,212.349,0.59,0,0,,,130.117
,36619,49.0653,8.3099,130.117,0.6,,0,,359.989,261.464,,,0.92,0,,,81.7218,237.63,-0.00549316,,,259.486,1.07,,22,132.973,214.695,0.6,0,0,,,130.117
,36620,49.0653,8.30988,131.995,0.6,,0,,359.989,261.381,,,0.99,0,,,81.2878,237.63,-0.00549316,,,260.272,1.15,,22,134.308,215.596,0.6,0,0,,,133.187
,36621,49.0653,8.30988,133.187,0.6,,0,,359.989,261.381,,,0.99,0,,,81.2549,237.63,-0.00549316,,,260.272,1.15,,22,134.308,215.563,0.6,0,0,,,134.061
,36622,49.0653,8.30987,134.061,0.6,,0,,359.989,260.986,,,1.07,0,,,81.2714,237.63,-0.00549316,,,260.651,1.22,,22,135.692,216.964,0.6,0,0,,,134.736
,36623,49.0653,8.30987,134.736,0.6,,0,,359.989,260.986,,,1.07,0,,,81.524,237.63,-0.00549316,,,260.651,1.22,,22,137.027,218.551,0.6,0,0,,,136.06
,36624,49.0653,8.30983,136.06,0.6,,0,,359.989,260.541,,,1.14,0,,,81.59,237.63,-0.00549316,,,260.711,1.3,,22,138.378,219.968,0.6,0,0,,,136.06
,36625,49.0653,8.30983,137.593,0.6,,0,,359.989,260.541,,,1.14,0,,,81.936,237.63,-0.00549316,,,260.711,1.3,,22,139.092,221.028,0.59,0,0,,,138.587
,36626,49.0653,8.30982,138.587,0.6,,0,,359.989,260.815,,,1.21,0,,,83.0786,237.63,-0.00549316,,,260.695,1.37,,22,139.724,222.803,0.6,0,0,,,138.994
,36627,49.0653,8.30982,138.994,0.6,,0,,359.989,260.815,,,1.21,0,,,84.0729,237.63,-0.00549316,,,260.695,1.37,,22,141.537,225.61,0.49,0,0,,,140.477
,36628,49.0653,8.30978,140.477,0.5,,0,,359.989,263.084,,,1.27,0,,,85.3693,237.63,-0.00549316,,,261.019,1.4,,22,142.245,227.615,0.5,0,0,,,141.581
,36629,49.0653,8.30978,141.581,0.5,,0,,359.989,263.084,,,1.27,0,,,86.1273,237.63,-0.00549316,,,261.019,1.4,,22,142.245,228.373,0.5,0,0,,,141.581
,36630,49.0653,8.30977,143.075,0.5,,0,,359.989,266.287,,,1.33,0,,,87.3743,237.63,-0.00549316,,,262.244,1.4,,22,143.13,230.504,0.5,0,0,,,143.877
,36631,49.0653,8.30977,143.877,0.5,,0,,359.989,266.287,,,1.33,0,,,88.4619,237.63,-0.00549316,,,262.244,1.4,,22,144.745,233.207,0.5,0,0,,,143.877
,36632,49.0653,8.30975,144.108,0.5,,0,,359.989,269.736,,,1.35,0,,,89.6265,237.63,-0.00549316,,,264.293,1.36,,22,144.745,234.371,0.5,0,0,,,144.108
,36633,49.0653,8.30975,144.404,0.5,,0,,359.989,273.241,,,1.35,0,,,90.7526,237.63,-0.00549316,,,264.293,1.31,,22,144.745,235.497,0.5,0,0,,,144.404
,36634,49.0653,8.30972,144.404,0.5,,0,,359.989,273.241,,,1.35,0,,,91.7743,237.63,-0.00549316,,,266.913,1.31,,22,144.745,236.519,0.5,0,0,,,144.404
,36635,49.0653,8.30972,144.492,0.3,,0,,359.989,273.241,,,1.35,0,,,93.0377,237.63,-0.00549316,,,266.913,1.31,,22,145.794,238.832,0.3,0,0,,,144.492
,36636,49.0653,8.3097,144.492,0.3,,0,,359.989,276.614,,,1.32,0,,,94.0869,237.63,-0.00549316,,,269.879,1.26,,22,145.794,239.881,0.3,0,0,,,144.492
,36637,49.0653,8.3097,144.756,0.3,,0,,359.989,276.614,,,1.32,0,,,95.4767,237.63,-0.00549316,,,269.879,1.26,,22,145.794,241.271,0.3,0,0,,,144.756
,36638,49.0653,8.30968,144.767,0.3,,0,,359.989,279.712,,,1.3,0,,,96.3721,237.63,-0.00549316,,,272.791,1.21,,22,145.794,242.166,0.3,0,0,,,144.767
,36639,49.0653,8.30968,144.767,0.3,,0,,359.989,279.712,,,1.3,0,,,97.5256,237.63,-0.00549316,,,272.791,1.21,,22,145.794,243.32,0.3,0,0,,,144.767
,36640,49.0653,8.30967,144.8,0.3,,0,,359.989,282.629,,,1.26,0,,,98.8275,237.63,-0.00549316,,,275.768,1.16,,22,145.794,244.622,0.3,0,0,,,144.8
,36641,49.0653,8.30967,144.8,0.3,,0,,359.989,282.629,,,1.26,0,,,99.9261,237.63,-0.00549316,,,275.768,1.16,,22,145.794,245.72,0.3,0,0,,,144.8
,36642,49.0653,8.30965,144.904,0.3,,0,,359.989,285.386,,,1.21,0,,,101.014,237.63,-0.00549316,,,278.707,1.11,,22,145.794,246.808,0.3,0,0,,,144.904
,36643,49.0653,8.30965,144.904,0.3,,0,,359.989,285.386,,,1.21,0,,,102.036,237.63,-0.00549316,,,278.707,1.11,,22,145.794,247.83,0.3,0,0,,,144.904
,36644,49.0653,8.30963,145.074,0.1,,0,,359.989,287.825,,,1.17,0,,,103.156,237.63,-0.00549316,,,281.558,1.06,,22,150.958,254.114,0.1,0,0,,,145.074
,36645,49.0653,8.30963,145.074,0.1,,0,,359.989,287.825,,,1.17,0,,,104.024,237.63,-0.00549316,,,281.558,1.06,,22,150.958,254.982,0.1,0,0,,,145.074
,36646,49.0653,8.30962,145.074,0.1,,0,,359.989,289.962,,,1.12,0,,,104.87,237.63,-0.00549316,,,284.084,1.03,,22,150.958,255.828,0.1,0,0,,,145.607
,36647,49.0653,8.30962,145.607,0.1,,0,,359.989,289.962,,,1.12,0,,,106.425,237.63,-0.00549316,,,284.084,1.03,,22,150.958,257.382,0.1,0,0,,,145.607
,36648,49.0653,8.30962,145.607,0.1,,0,,359.989,291.973,,,1.09,0,,,107.232,237.63,-0.00549316,,,286.458,0.98,,22,150.958,258.19,0.1,0,0,,,145.607
,36649,49.0653,8.30962,145.607,0.1,,0,,359.989,291.973,,,1.09,0,,,108.144,237.63,-0.00549316,,,286.458,0.98,,22,150.958,259.102,0.1,0,0,,,145.607
,36650,49.0653,8.3096,146.887,0.1,,0,,359.989,293.89,,,1.04,0,,,108.935,237.63,-0.00549316,,,288.682,0.94,,22,150.958,259.893,0.1,0,0,,,146.887
,36651,49.0653,8.3096,146.887,0.1,,0,,359.989,293.89,,,1.04,0,,,110.473,237.63,-0.00549316,,,288.682,0.94,,22,150.958,261.431,0.1,0,0,,,146.887
