DATE,TIME,LAT,LON,AWA,AWS,BOD,BSP,BTW,CMG,COG,CTS,DEP,DFT,DMG,DST,DTW,HDC,LOG,RDR,HEL,PIT,SET,SOG,TBS,TEMP,TWA,TWD,TWS,VAR,VMG,WCV,XTE,GWD,MRA,AI01,AI02,AI03,AI04,AI05,AI06
9574,38240,49.5852,10.9704,-44.7693,0.6,,0,,359.989,287.408,,,0.06,0,,,217.892,300.02,-0.00549316,,,288.946,0.03,,23,-44.3079,173.584,0.6,0,0,,,316.384,,316.384,316.384,316.384,316.384,316.384,316.384
9574,38241,49.5852,10.9704,-43.6157,0.6,,0,,359.989,287.408,,,0.06,0,,,218.046,300.02,-0.00549316,,,288.946,0.03,,23,-44.3079,173.743,0.6,0,0,,,316.384,,316.384,316.384,316.384,316.384,316.384,316.384
9574,38241,49.5852,10.9704,-43.6157,0.6,,0,,359.989,287.408,,,0.06,0,,,218.177,300.02,-0.00549316,,,288.946,0.03,,23,-43.6212,174.556,0.59,0,0,,,316.384,,316.384,316.384,316.384,316.384,316.384,316.384
9574,38241,49.5852,10.9704,-43.6157,0.6,,0,,359.989,287.408,,,0.05,0,,,218.106,300.02,-0.00549316,,,288.336,0.03,,23,-43.6212,174.485,0.59,0,0,,,316.384,,316.384,316.384,316.384,316.384,316.384,316.384
9574,38241,49.5852,10.9704,-42.9895,0.6,,0,,359.989,287.408,,,0.05,0,,,218.079,300.02,-0.00549316,,,288.336,0.02,,23,-43.6212,174.457,0.59,0,0,,,317.01,,317.01,317.01,317.01,317.01,317.01,317.01
9574,38241,49.5852,10.9704,-42.9895,0.6,,0,,359.989,287.177,,,0.05,0,,,218.029,300.02,-0.00549316,,,288.336,0.02,,23,-43.6212,174.408,0.59,0,0,,,317.01,,317.01,317.01,317.01,317.01,317.01,317.01
9574,38242,49.5852,10.9704,-42.9895,0.6,,0,,359.989,287.177,,,0.05,0,,,218.21,300.02,-0.00549316,,,288.336,0.02,,23,-43.6212,174.589,0.59,0,0,,,317.01,,317.01,317.01,317.01,317.01,317.01,317.01
9574,38242,49.5852,10.9704,-42.9895,0.6,,0,,359.989,287.177,,,0.05,0,,,218.232,300.02,-0.00549316,,,288.336,0.02,,23,-43.6212,174.611,0.59,0,0,,,317.01,,317.01,317.01,317.01,317.01,317.01,317.01
9574,38242,49.5852,10.9704,-42.9895,0.6,,0,,359.989,287.177,,,0.05,0,,,218.068,300.02,-0.00549316,,,288.336,0.02,,23,-43.6212,174.446,0.59,0,0,,,317.01,,317.01,317.01,317.01,317.01,317.01,317.01
9574,38259,49.5852,10.9704,-38.0237,0.6,,0,,359.989,282.689,,,0,0,,,218.337,300.02,-0.00549316,,,89.9945,0,,23,-38.194,180.143,0.59,0,0,,,321.976,,321.976,321.976,321.976,321.976,321.976,321.976
9574,38259,49.5852,10.9704,-39.3365,0.6,,0,,359.989,282.689,,,0,0,,,218.062,300.02,-0.00549316,,,89.9945,0,,23,-40.2759,177.786,0.6,0,0,,,320.663,,320.663,320.663,320.663,320.663,320.663,320.663
9574,38260,49.5852,10.9704,-39.3365,0.6,,0,,359.989,282.689,,,0,0,,,217.93,300.02,-0.00549316,,,89.9945,0,,23,-40.2759,177.654,0.6,0,0,,,320.663,,320.663,320.663,320.663,320.663,320.663,320.663
9574,38260,49.5852,10.9704,-39.3365,0.6,,0,,359.989,282.689,,,0,0,,,217.711,300.02,-0.00549316,,,89.9945,0,,23,-40.2759,177.435,0.6,0,0,,,320.663,,320.663,320.663,320.663,320.663,320.663,320.663
9574,38260,49.5852,10.9704,-39.3365,0.6,,0,,359.989,282.689,,,0,0,,,217.161,300.02,-0.00549316,,,89.9945,0,,23,-40.2759,176.885,0.6,0,0,,,320.663,,320.663,320.663,320.663,320.663,320.663,320.663
9574,38260,49.5852,10.9704,-39.3365,0.6,,0,,359.989,282.689,,,0,0,,,217.161,300.02,-0.00549316,,,89.9945,0,,23,-40.2759,176.885,0.6,0,0,,,320.663,,320.663,320.663,320.663,320.663,320.663,320.663
9574,38260,49.5852,10.9704,-40.1605,0.6,,0,,359.989,282.535,,,0,0,,,217.068,300.02,-0.00549316,,,89.9945,0.03,,23,-40.9076,176.16,0.59,0,0,,,319.839,,319.839,319.839,319.839,319.839,319.839,319.839
9574,38261,49.5852,10.9704,-40.1605,0.6,,0,,359.989,282.535,,,0,0,,,216.98,300.02,-0.00549316,,,89.9945,0.03,,23,-40.9076,176.072,0.59,0,0,,,319.839,,319.839,319.839,319.839,319.839,319.839,319.839
9574,38261,49.5852,10.9704,-40.1605,0.6,,0,,359.989,282.535,,,0,0,,,216.854,300.02,-0.00549316,,,89.9945,0.03,,23,-40.9076,175.946,0.59,0,0,,,319.839,,319.839,319.839,319.839,319.839,319.839,319.839
9574,38262,49.5852,10.9704,-40.8527,0.6,,0,,359.989,282.535,,,0.01,0,,,217.106,300.02,-0.00549316,,,282.98,0.03,,23,-41.6217,175.485,0.6,0,0,,,319.147,,319.147,319.147,319.147,319.147,319.147,319.147
9574,38262,49.5852,10.9704,-40.8527,0.6,,0,,359.989,282.535,,,0.01,0,,,217.485,300.02,-0.00549316,,,282.98,0.03,,23,-41.6217,175.864,0.6,0,0,,,319.147,,319.147,319.147,319.147,319.147,319.147,319.147
9574,38262,49.5852,10.9704,-41.4954,0.6,,0,,359.989,281.129,,,0.01,0,,,218.156,300.02,-0.00549316,,,282.98,0.06,,23,-42.2589,175.897,0.59,0,0,,,318.505,,318.505,318.505,318.505,318.505,318.505,318.505
9574,38263,49.5852,10.9704,-41.4954,0.6,,0,,359.989,281.129,,,0.01,0,,,217.98,300.02,-0.00549316,,,282.98,0.06,,23,-42.2589,175.721,0.59,0,0,,,318.505,,318.505,318.505,318.505,318.505,318.505,318.505
9574,38263,49.5852,10.9704,-41.4954,0.6,,0,,359.989,281.129,,,0.01,0,,,217.969,300.02,-0.00549316,,,282.98,0.06,,23,-42.2589,175.71,0.59,0,0,,,318.252,,318.252,318.252,318.252,318.252,318.252,318.252
9574,38264,49.5852,10.9704,-41.748,0.6,,0,,359.989,281.129,,,0.03,0,,,218.128,300.02,-0.00549316,,,282.415,0.06,,23,-42.2589,175.869,0.59,0,0,,,318.252,,318.252,318.252,318.252,318.252,318.252,318.252
9574,38264,49.5852,10.9704,-41.748,0.6,,0,,359.989,281.129,,,0.03,0,,,217.98,300.02,-0.00549316,,,282.415,0.06,,23,-42.2589,175.721,0.59,0,0,,,318.252,,318.252,318.252,318.252,318.252,318.252,318.252
9574,38264,49.5852,10.9704,-42.0721,0.5,,0,,359.989,279.064,,,0.03,0,,,217.87,300.02,-0.00549316,,,282.415,0.06,,23,-42.5665,175.303,0.5,0,0,,,317.928,,317.928,317.928,317.928,317.928,317.928,317.928
9574,38265,49.5852,10.9704,-42.0721,0.5,,0,,359.989,279.064,,,0.03,0,,,218.084,300.02,-0.00549316,,,282.415,0.06,,23,-42.5665,175.518,0.5,0,0,,,317.928,,317.928,317.928,317.928,317.928,317.928,317.928
9574,38266,49.5852,10.9704,-42.4237,0.5,,0,,359.989,279.064,,,0.04,0,,,217.463,300.02,-0.00549316,,,281.327,0.06,,23,-43.3575,174.106,0.49,0,0,,,317.576,,317.576,317.576,317.576,317.576,317.576,317.576
9574,38266,49.5852,10.9704,-42.4237,0.5,,0,,359.989,279.064,,,0.04,0,,,217.31,300.02,-0.00549316,,,281.327,0.06,,23,-43.3575,173.952,0.49,0,0,,,317.576,,317.576,317.576,317.576,317.576,317.576,317.576
9574,38267,49.5852,10.9704,-42.4402,0.5,,0,,359.989,277.657,,,0.04,0,,,216.815,300.02,-0.00549316,,,281.327,0.06,,23,-43.3575,173.458,0.49,0,0,,,317.56,,317.56,317.56,317.56,317.56,317.56,317.56
9574,38267,49.5852,10.9704,-42.4402,0.5,,0,,359.989,277.657,,,0.04,0,,,216.552,300.02,-0.00549316,,,281.327,0.06,,23,-43.3575,173.194,0.49,0,0,,,317.56,,317.56,317.56,317.56,317.56,317.56,317.56
9574,38267,49.5852,10.9704,-42.4402,0.5,,0,,359.989,277.657,,,0.04,0,,,216.788,300.02,-0.00549316,,,280.031,0.06,,23,-43.3575,173.496,0.49,0,0,,,317.675,,317.675,317.675,317.675,317.675,317.675,317.675
9574,38268,49.5852,10.9704,-42.3248,0.5,,0,,359.989,277.657,,,0.04,0,,,216.826,300.02,-0.00549316,,,280.031,0.06,,23,-43.3575,173.469,0.49,0,0,,,317.675,,317.675,317.675,317.675,317.675,317.675,317.675
9574,38268,49.5852,10.9704,-42.3248,0.5,,0,,359.989,277.141,,,0.04,0,,,217.343,300.02,-0.00549316,,,280.031,0.08,,23,-43.3575,173.985,0.49,0,0,,,317.675,,317.675,317.675,317.675,317.675,317.675,317.675
9574,38269,49.5852,10.9704,-42.3248,0.5,,0,,359.989,277.141,,,0.04,0,,,217.117,300.02,-0.00549316,,,280.031,0.08,,23,-43.3575,173.76,0.49,0,0,,,317.675,,317.675,317.675,317.675,317.675,317.675,317.675
9574,38270,49.5852,10.9704,-42.3083,0.5,,0,,359.989,277.141,,,0.06,0,,,217.386,300.02,-0.00549316,,,278.959,0.08,,23,-43.3575,174.029,0.49,0,0,,,317.692,,317.692,317.692,317.692,317.692,317.692,317.692
9574,38271,49.5852,10.9704,-42.8577,0.3,,0,,359.989,277.213,,,0.06,0,,,217.634,300.02,-0.00549316,,,278.959,0.04,,23,-45,172.634,0.29,0,0,,,317.142,,317.142,317.142,317.142,317.142,317.142,317.142
9574,38272,49.5852,10.9704,-42.8577,0.3,,0,,359.989,277.213,,,0.06,0,,,217.452,300.02,-0.00549316,,,278.245,0.04,,23,-45,172.452,0.29,0,0,,,317.142,,317.142,317.142,317.142,317.142,317.142,317.142
9574,38273,49.5852,10.9704,-43.0389,0.3,,0,,359.989,277.723,,,0.06,0,,,217.117,300.02,-0.00549316,,,278.245,0.02,,23,-45,172.117,0.29,0,0,,,316.961,,316.961,316.961,316.961,316.961,316.961,316.961
9574,38274,49.5852,10.9704,-43.2477,0.3,,0,,359.989,277.723,,,0.05,0,,,216.985,300.02,-0.00549316,,,277.943,0.02,,23,-45,171.985,0.29,0,0,,,316.752,,316.752,316.752,316.752,316.752,316.752,316.752
9574,38275,49.5852,10.9704,-43.2477,0.3,,0,,359.989,277.251,,,0.05,0,,,216.667,300.02,-0.00549316,,,277.943,0.01,,23,-45,171.667,0.29,0,0,,,316.752,,316.752,316.752,316.752,316.752,316.752,316.752
9574,38276,49.5852,10.9704,-43.0719,0.3,,0,,359.989,277.251,,,0.03,0,,,216.508,300.02,-0.00549316,,,277.751,0.01,,23,-45,171.508,0.29,0,0,,,316.928,,316.928,316.928,316.928,316.928,316.928,316.928
9574,38277,49.5852,10.9704,-43.0719,0.3,,0,,359.989,277.482,,,0.03,0,,,217.062,300.02,-0.00549316,,,277.751,0.01,,23,-45,172.062,0.29,0,0,,,316.928,,316.928,316.928,316.928,316.928,316.928,316.928
9574,38278,49.5852,10.9704,-43.028,0.3,,0,,359.989,277.482,,,0.02,0,,,217.441,300.02,-0.00549316,,,277.603,0.01,,23,-45,172.441,0.29,0,0,,,316.972,,316.972,316.972,316.972,316.972,316.972,316.972
9574,38279,49.5852,10.9704,-43.374,0.3,,0,,359.989,278.004,,,0.02,0,,,218.09,300.02,-0.00549316,,,277.603,0.03,,23,-45,173.09,0.29,0,0,,,316.626,,316.626,316.626,316.626,316.626,316.626,316.626
9574,38280,49.5852,10.9704,-43.374,0.3,,0,,359.989,278.004,,,0.01,0,,,217.233,300.02,-0.00549316,,,277.646,0.03,,23,-45,172.233,0.29,0,0,,,316.626,,316.626,316.626,316.626,316.626,316.626,316.626
9574,38281,49.5852,10.9704,-43.5883,0.3,,0,,359.989,278.646,,,0.01,0,,,216.859,300.02,-0.00549316,,,277.646,0.04,,23,-45,171.859,0.29,0,0,,,316.412,,316.412,316.412,316.412,316.412,316.412,316.412
9574,38282,49.5852,10.9704,-44.4727,0.5,,0,,359.989,278.646,,,0.03,0,,,216.365,300.02,-0.00549316,,,277.91,0.04,,23,-45.824,170.541,0.5,0,0,,,315.527,,315.527,315.527,315.527,315.527,315.527,315.527
9574,38283,49.5852,10.9704,-50.7513,0.5,,0,,359.989,279.41,,,0.03,0,,,216.063,300.02,-0.00549316,,,277.91,0.04,,23,-51.5369,164.526,0.49,0,0,,,309.249,,309.249,309.249,309.249,309.249,309.249,309.249
9574,38284,49.5852,10.9704,-51.4105,0.5,,0,,359.989,279.41,,,0.03,0,,,216.398,300.02,-0.00549316,,,278.344,0.04,,23,-52.2455,164.152,0.5,0,0,,,308.589,,308.589,308.589,308.589,308.589,308.589,308.589
